# started on Tue Oct  1 00:45:13 2024

0,,cpu_core/dTLB-load-misses/,406398883756,100.00,,
0,,cpu_core/iTLB-load-misses/,406398875866,100.00,,
0,,cpu_core/cache-misses/,406398869308,100.00,,
