# started on Tue Oct  1 01:07:42 2024

0,,cpu_core/dTLB-load-misses/,77564568639,100.00,,
0,,cpu_core/iTLB-load-misses/,77564571759,100.00,,
0,,cpu_core/cache-misses/,77564568012,100.00,,
